list_id,title,stage,edition,grade,volume,status,ordinal,unit,word_id,word,original_word,meaning,phonetic,uk_phonetic,us_phonetic,meaning_source,phonetic_source,meaning_issue,phonetic_issue
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,75,,770732,Either…or ……,Either…or ……,要么……要么……；或者……或者……,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,77,,408950,lots of,lots of,大量；许多,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,84,,770734,take the subway,take the subway,乘地铁,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,87,,770735,ride a bike,ride a bike,骑自行车,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,100,,770736,by bike,by bike,骑自行车,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,105,,699172,think of,think of,认为,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,111,,770737,between… and…,between… and…,在……和……之间,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,121,,149216,come true,come true,实现；成为现实,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,124,,770738,(be) on time,(be) on time,准时,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,139,,298301,go out,go out,外出（娱乐）,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,142,,208926,do the dishes,do the dishes,清洗餐具,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,144,,770740,make (one's) bed,make (one’s) bed,铺床,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,154,,770741,be strict (with sb),be strict (with sb),（对某人）要求严格,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,157,,770742,follow the rules,follow the rules,遵守规则,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,180,,648816,South Africa,South  Africa,南非,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,191,,292591,get lost,get lost,迷路,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,195,,770743,be in (great) danger,be in (great) danger,处于（极大）危险之中,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,198,,177376,cut down,cut down,砍倒,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,203,,770744,(be) made of,(be) made of,由……制成的,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,209,,770747,read a newspaper,read a newspaper,看报纸,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,212,,770749,make soup,make soup,做汤,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,215,,770750,go to movies,go to movies,看电影,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,217,,220589,eat out,eat out,出去吃饭,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,221,,770751,drink tea,drink  tea,喝茶,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,234,,770752,Dragon Boat Festival,Dragon Boat Festival,端午节,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,254,,770753,take a message,take a message,捎个口信；传话,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,258,,770754,call(sb)back,call(sb)back,回电话,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,272,,770755,on(a)vacation,on(a)vacation,度假,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,297,,515360,pay phone,pay phone,付费电话,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,300,,9994,across from,across from,在……对面,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,308,,298004,go along,go along,沿着（这条街）走,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,312,,770757,turn right/left,turn right/left,向右、左转,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,316,,770758,spend time,spend time,花时间,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,324,,770759,enjoy reading,enjoy reading,喜欢阅读,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,332,,770760,of medium height,of medium height,中等身高,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,336,,770761,of medium build,of medium build,中等身材,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,339,,1362,a little,a little,一点，少量,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,364,,347369,in the end,in the end,最后,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,378,,770762,take one's order,take one's order,点菜,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,381,,770763,one(large)bowl of,one(large)bowl of,一（大）碗,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,390,,47070,around the world,around the world,世界各地,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,396,,417823,make a wish,make a wish,许愿,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,398,,88928,blow out,blow out,吹灭,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,401,,770764,the UK,the UK,n. 英国,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,405,,770765,get popular,get popular,受欢迎；流行,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,406,,177494,cut up,cut up,切碎,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,408,,770766,bring good luck to…,bring good luck to…,给……带来好运,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,411,,770767,milk a cow,milk a cow,给奶牛挤奶,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,413,,770768,ride a horse,ride a horse,骑马,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,415,,770769,feed chickens,feed chickens,喂鸡,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,418,,770770,quite a lot(of…),quite a lot(of…),许多,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,425,,770771,in the countryside,in the countryside,在乡下；在农村,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,433,,261886,fire station,fire station,n. 消防站,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,444,,23870,all in all,all in all,总的说来,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,447,,72512,be interested in,be interested in,对……感兴趣,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,463,,605587,run away,run away,跑开,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,467,,770772,shout at…,shout at…,冲……大声叫嚷,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,472,,268049,fly a kite,fly a kite,放风筝,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,474,,325026,high school,high school,中学,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,478,,567815,put up,put up,搭起，举起,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,481,,770773,get a surprise,get a surprise,吃惊,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,485,,770774,shout to…,shout to…,对……大声喊叫,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong7_2,人教版初中英语-七年级下册,初中,人教版,7,下册,legacy_unverified,488,,734016,up and down,up and down,上上下下,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,5,,572599,quite a few,quite a few,相当多；不少(后接可数名词),,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,10,,485799,of course,of course,当然,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,23,,770775,feel like(doing sth.),feel like(doing sth.),想要,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,34,,74602,because of,because of,因为；由于,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,42,,315217,have a good time,have a good time,v. 等于enjoy oneself/have fun(doing sth)玩得痛快,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,43,,123077,Central Park,Central Park,n. 中央公园,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,44,,770776,Huangguoshu waterfall,Huangguoshu waterfall,n. 黄果树瀑布,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,48,,770778,Weld Quay,Weld Quay,"海乾街/码头, 位于马来西亚槟城岛(州)",,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,49,,770779,Penang Hill,Penang Hill,马来西亚槟榔山（升旗山）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,50,,770780,tian'anmen square,tian'anmen square,天安门广场,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,51,,770781,the Palace Museum,the Palace Museum,故宫博物院,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,55,,313693,hardly ever,hardly ever,很少；几乎从不；难得,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,62,,770782,swing dance,swing dance,摇摆舞,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,65,,53368,at least,at least,至少,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,79,,673186,such as,such as,例如；诸如,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,107,,115593,care about,care about,关心,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,111,,49733,as long as,as long as,只要,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,113,,71917,be different from,be different from,和...不同,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,115,,98682,bring out,bring out,拿出；推出,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,118,,696612,the same as,the same as,与...同样的,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,125,,346547,in fact,in fact,事实上；实际上,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,132,,73151,be similar to,be similar to,类似于；与...相似,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,148,,644226,so far,so far,到目前为止；迄今为止,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,161,,770783,have…in common,have…in common,有相同特征,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,165,,73418,be up to,be up to,是…….的职责；由…….决定,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,167,,770784,play a role,play a role,发挥作用；有影响,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,171,,418342,make up,make up,编造,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,176,,770785,take…seriously,take…seriously,认真对待......,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,180,,639074,situation comedy,situation comedy,n. 情景喜剧,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,183,,644323,soap opera,soap opera,n. 肥皂剧,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,187,,261068,find out,find out,查明、弄清,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,214,,73007,be ready to,be ready to,愿意做某事,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,218,,770787,take sb.'s place,take sb.’s place,代替；替换,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,220,,770788,do a good job,do a good job,工作干得好；做得好,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,221,,306232,grow up,grow up,长大；成长,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,222,,153694,computer programmer,computer programmer,n. 计算机管理员,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,231,,73250,be sure about,be sure about,确信,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,244,,71362,be able to,be able to,能够做某事,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,250,,53545,at the beginning of,at the beginning of,起初,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,252,,763917,write down,write down,写下,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,255,,315842,have to do with,have to do with,关于;与……有关系,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,257,,685756,take up,take up,学着做；开始做,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,260,,615677,school work,school work,n. 学校作业,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,262,,18544,agree with,agree with,同意,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,276,,536120,play a part,play a part,参与（某事）,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,284,,649361,space station,space station,n. 太空站,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,290,,500595,over and over again,over and over again,多次；反复地,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,294,,334256,hundreds of,hundreds of,许多 ；大量； 成百上千,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,299,,407758,look for,look for,寻找；寻求,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,308,,442231,milk shake,milk shake,n. 奶昔（牛奶和冰淇淋等的混合饮料）,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,349,,550941,prepare for,prepare for,为……准备,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,353,,770789,another time,another time,其他时间，别的时间,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,356,,312649,hang out,hang out,常去某处；泡在某处,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,361,,696131,the day before yesterday,the day before yesterday,前天,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,362,,696130,the day after tomorrow,the day after tomorrow,后天,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,364,,407722,look after,look after,照顾，照料,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,366,,721859,turn down,turn down,减小，关小，调低,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,373,,685170,take a trip,take a trip,去旅行,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,380,,317003,hear from,hear from,收到......来信,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,399,,770790,keep…to oneself,keep…to oneself,保守秘密,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_1,人教版初中英语-八年级上册,初中,人教版,8,上册,legacy_unverified,417,,346677,in half,in half,"分成两半,一半",,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,2,,770791,What's the matter?,What’s the matter?,怎么了？出什么事了？,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,4,,315132,have a cold,have a cold,感冒,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,7,,315346,have a stomachache,have a stomachache,胃痛,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,13,,397676,lie down,lie down,躺下,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,18,,685426,take one's temperature,take one's temperature,量体温,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,20,,770793,have a fever,have a fever,发烧,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,22,,770794,take breaks,take breaks,休息(take a break）,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,26,,292600,get off,get off,下车,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,27,,770795,to one's surprise,to one's surprise,使…惊讶，出乎…意料,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,31,,597953,right away,right away,立即，马上,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,32,,292536,get into,get into,参与；陷入,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,42,,73433,be used to,be used to,习惯于……；适应于……,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,44,,685481,take risks,take risks,冒险(take a risk),,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,47,,378387,kg,kg,n. 公斤，千克(kilogram),,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,49,,770796,run out (of),run out (of),用尽，耗尽,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,51,,177414,cut off,cut off,切除,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,54,,292646,get out of,get out of,离开，从… 出来,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,58,,770797,be in control of,be in control of,掌管，管理,,,,kajweb,kajweb,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,61,,294989,give up,give up,放弃,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,63,,139530,clean up,clean up,打扫（清除）干净,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,65,,128618,cheer up,cheer up,变得更高兴，振奋起来,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,66,,294684,give out,give out,分发，散发,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,68,,149238,come up with,come up with,想出，提出,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,69,,567497,put off,put off,推迟,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,72,,312023,hand out,hand out,分发,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,73,,109652,call up,call up,打电话给…某人，征召；征召,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,76,,115596,care for,care for,照顾，非常喜欢,,,,kajweb,ecdict,,missing_phonetic
PEPChuZhong8_2,人教版初中英语-八年级下册,初中,人教版,8,下册,legacy_unverified,83,,719599,try out,try out,试用，试验,,,,kajweb,ecdict,,missing_phonetic
